season,week,pred_bottomk,actual_eliminated_list,match,bottom_k,score_col
2,1,"['Kenny Mayne', 'Master P', 'Jerry Rice']",['Kenny Mayne'],True,3,adjusted_score
2,2,"[""Tatum O'Neal"", 'Master P', 'Jerry Rice']","[""Tatum O'Neal""]",True,3,adjusted_score
2,3,"['Master P', 'Giselle Fernandez', 'George Hamilton']",['Giselle Fernandez'],True,3,adjusted_score
2,4,"['Master P', 'George Hamilton', 'Jerry Rice']",['Master P'],True,3,adjusted_score
2,5,"['Tia Carrere', 'Jerry Rice', 'George Hamilton']",['Tia Carrere'],True,3,adjusted_score
2,6,"['George Hamilton', 'Jerry Rice', 'Lisa Rinna']",['George Hamilton'],True,3,adjusted_score
2,7,"['Jerry Rice', 'Lisa Rinna', 'Stacy Keibler']",['Lisa Rinna'],True,3,adjusted_score
2,8,"['Jerry Rice', 'Stacy Keibler', 'Drew Lachey']",,False,3,adjusted_score
3,1,"['Tucker Carlson', 'Jerry Springer', 'Sara Evans']",['Tucker Carlson'],True,3,adjusted_score
3,2,"['Jerry Springer', 'Shanna Moakler', 'Sara Evans']",['Shanna Moakler'],True,3,adjusted_score
3,3,"['Harry Hamlin', 'Jerry Springer', 'Emmitt Smith']",['Harry Hamlin'],True,3,adjusted_score
3,4,"['Sara Evans', 'Vivica A. Fox', 'Jerry Springer']",['Vivica A. Fox'],True,3,adjusted_score
3,5,"['Jerry Springer', 'Sara Evans', 'Joey Lawrence']",['Willa Ford'],False,3,adjusted_score
3,6,"['Jerry Springer', 'Monique Coleman', 'Joey Lawrence']",,False,3,adjusted_score
3,7,"['Jerry Springer', 'Monique Coleman', 'Joey Lawrence']",['Jerry Springer'],True,3,adjusted_score
3,8,"['Monique Coleman', 'Joey Lawrence', 'Emmitt Smith']",['Monique Coleman'],True,3,adjusted_score
3,9,"['Joey Lawrence', 'Emmitt Smith', 'Mario Lopez']",,False,3,adjusted_score
3,10,"['Emmitt Smith', 'Mario Lopez']",,False,3,adjusted_score
4,1,"['Clyde Drexler', 'Billy Ray Cyrus', 'Leeza Gibbons']",,False,3,adjusted_score
4,2,"['Clyde Drexler', 'Paulina Porizkova', 'Shandi Finnessey']",['Paulina Porizkova'],True,3,adjusted_score
4,3,"['Clyde Drexler', 'Shandi Finnessey', 'John Ratzenberger']",['Shandi Finnessey'],True,3,adjusted_score
4,4,"['Leeza Gibbons', 'Clyde Drexler', 'John Ratzenberger']",['Leeza Gibbons'],True,3,adjusted_score
4,5,"['Clyde Drexler', 'Billy Ray Cyrus', 'John Ratzenberger']",['Clyde Drexler'],True,3,adjusted_score
4,6,"['John Ratzenberger', 'Heather Mills', 'Billy Ray Cyrus']",['Heather Mills'],True,3,adjusted_score
4,7,"['Billy Ray Cyrus', 'John Ratzenberger', 'Ian Ziering']",['John Ratzenberger'],True,3,adjusted_score
4,8,"['Billy Ray Cyrus', 'Ian Ziering', 'Laila Ali']",['Billy Ray Cyrus'],True,3,adjusted_score
4,9,"['Ian Ziering', 'Laila Ali', 'Apolo Anton Ohno']",['Ian Ziering'],True,3,adjusted_score
4,10,"['Laila Ali', 'Joey Fatone', 'Apolo Anton Ohno']",,False,3,adjusted_score
5,1,"['Josie Maran', 'Wayne Newton', 'Floyd Mayweather Jr. ']",['Josie Maran'],True,3,adjusted_score
5,2,"['Wayne Newton', 'Albert Reed', 'Mark Cuban']",['Albert Reed'],True,3,adjusted_score
5,3,"['Wayne Newton', 'Mark Cuban', 'Floyd Mayweather Jr. ']",['Wayne Newton'],True,3,adjusted_score
5,4,"['Floyd Mayweather Jr. ', 'Mark Cuban', 'Marie Osmond']",['Floyd Mayweather Jr. '],True,3,adjusted_score
5,5,"['Mark Cuban', 'Marie Osmond', 'Jane Seymour']",['Mark Cuban'],True,3,adjusted_score
5,6,"['Jane Seymour', 'Sabrina Bryan', 'Marie Osmond']",['Sabrina Bryan'],True,3,adjusted_score
5,7,"['Jane Seymour', 'Marie Osmond', 'Cameron Mathison']",['Jane Seymour'],True,3,adjusted_score
5,8,"['Cameron Mathison', 'Marie Osmond', 'Jennie Garth']",['Cameron Mathison'],True,3,adjusted_score
5,9,"['Marie Osmond', 'Jennie Garth', 'Helio Castroneves']",['Jennie Garth'],True,3,adjusted_score
5,10,"['Marie Osmond', 'Helio Castroneves', 'Mel B']",,False,3,adjusted_score
6,1,"['Monica Seles', 'Adam Carolla', 'Penn Jillette']",,False,3,adjusted_score
6,2,"['Monica Seles', 'Steve Guttenberg', 'Penn Jillette']","['Monica Seles', 'Penn Jillette']",True,3,adjusted_score
6,3,"['Steve Guttenberg', 'Marissa Jaret Winokur', 'Adam Carolla']",['Steve Guttenberg'],True,3,adjusted_score
6,4,"['Adam Carolla', 'Priscilla Presley', 'Marlee Matlin']",['Adam Carolla'],True,3,adjusted_score
6,5,"['Priscilla Presley', 'Marlee Matlin', 'Shannon Elizabeth']",['Priscilla Presley'],True,3,adjusted_score
6,6,"['Marlee Matlin', 'Shannon Elizabeth', 'Marissa Jaret Winokur']",['Marlee Matlin'],True,3,adjusted_score
6,7,"['Shannon Elizabeth', 'Cristian de la Fuente', 'Marissa Jaret Winokur']",['Shannon Elizabeth'],True,3,adjusted_score
6,8,"['Marissa Jaret Winokur', 'Mario', 'Jason Taylor']",['Mario'],True,3,adjusted_score
6,9,"['Marissa Jaret Winokur', 'Jason Taylor', 'Cristian de la Fuente']",['Marissa Jaret Winokur'],True,3,adjusted_score
6,10,"['Cristian de la Fuente', 'Jason Taylor', 'Kristi Yamaguchi']",,False,3,adjusted_score
7,1,"['Jeffrey Ross', 'Ted McGinley', 'Cloris Leachman']","['Jeffrey Ross', 'Ted McGinley']",True,3,adjusted_score
7,2,"['Kim Kardashian', 'Cloris Leachman', 'Rocco DiSpirito']",['Kim Kardashian'],True,3,adjusted_score
7,3,"['Cloris Leachman', 'Rocco DiSpirito', 'Toni Braxton']",,False,3,adjusted_score
7,4,"['Rocco DiSpirito', 'Cloris Leachman', 'Maurice Greene']",['Rocco DiSpirito'],True,3,adjusted_score
7,5,"['Toni Braxton', 'Cloris Leachman', 'Lance Bass']",['Toni Braxton'],True,3,adjusted_score
7,6,"['Cloris Leachman', 'Maurice Greene', 'Cody Linley']",['Cloris Leachman'],True,3,adjusted_score
7,7,"['Susan Lucci', 'Cody Linley', 'Warren Sapp']",['Susan Lucci'],True,3,adjusted_score
7,8,"['Maurice Greene', 'Cody Linley', 'Lance Bass']",['Maurice Greene'],True,3,adjusted_score
7,9,"['Cody Linley', 'Warren Sapp', 'Brooke Burke']",['Cody Linley'],True,3,adjusted_score
7,10,"['Warren Sapp', 'Lance Bass', 'Brooke Burke']",,False,3,adjusted_score
8,1,"['Steve Wozniak', 'Steve-O', 'Ty Murray']",,False,3,adjusted_score
8,2,"['Steve-O', 'Belinda Carlisle', 'Steve Wozniak']",['Belinda Carlisle'],True,3,adjusted_score
8,3,"['Steve Wozniak', 'Denise Richards', 'Steve-O']",['Denise Richards'],True,3,adjusted_score
8,4,"['Steve Wozniak', 'Holly Madison', 'Steve-O']","['Holly Madison', 'Steve Wozniak']",True,3,adjusted_score
8,5,"['Steve-O', 'David Alan Grier', 'Lawrence Taylor']",['David Alan Grier'],True,3,adjusted_score
8,6,"['Steve-O', 'Ty Murray', 'Lawrence Taylor']",['Steve-O'],True,3,adjusted_score
8,7,"['Lawrence Taylor', 'Ty Murray', 'Chuck Wicks']",['Lawrence Taylor'],True,3,adjusted_score
8,8,"['Chuck Wicks', 'Melissa Rycroft', 'Ty Murray']",['Chuck Wicks'],True,3,adjusted_score
8,9,"['Ty Murray', ""Lil' Kim"", 'Melissa Rycroft']","[""Lil' Kim""]",True,3,adjusted_score
8,10,"['Ty Murray', 'Melissa Rycroft', 'Shawn Johnson']",['Ty Murray'],True,3,adjusted_score
8,11,"['Melissa Rycroft', 'Gilles Marini', 'Shawn Johnson']",,False,3,adjusted_score
9,1,"['Ashley Hamiliton', 'Macy Gray', 'Michael Irvin']","['Ashley Hamiliton', 'Macy Gray']",True,3,adjusted_score
9,2,"['Kathy Ireland', 'Tom DeLay', 'Michael Irvin']",['Kathy Ireland'],True,3,adjusted_score
9,3,"['Michael Irvin', 'Debi Mazar', 'Tom DeLay']",['Debi Mazar'],True,3,adjusted_score
9,4,"['Michael Irvin', 'Chuck Liddell', 'Louie Vito']",['Chuck Liddell'],True,3,adjusted_score
9,5,"['Natalie Coughlin', 'Michael Irvin', 'Louie Vito']",['Natalie Coughlin'],True,3,adjusted_score
9,6,"['Melissa Joan Hart', 'Michael Irvin', 'Louie Vito']","['Louie Vito', 'Melissa Joan Hart']",True,3,adjusted_score
9,7,"['Mark Dacascos', 'Michael Irvin', 'Aaron Carter']","['Mark Dacascos', 'Michael Irvin']",True,3,adjusted_score
9,8,"['Aaron Carter', 'Kelly Osbourne', 'Donny Osmond']",['Aaron Carter'],True,3,adjusted_score
9,9,"['Joanna Krupa', 'Donny Osmond', 'Kelly Osbourne']",['Joanna Krupa'],True,3,adjusted_score
9,10,"['Kelly Osbourne', 'Donny Osmond', 'Mya']",,False,3,adjusted_score
10,1,"['Buzz Aldrin', 'Kate Gosselin', 'Aiden Turner']",,False,3,adjusted_score
10,2,"['Buzz Aldrin', 'Kate Gosselin', 'Shannen Doherty']",['Shannen Doherty'],True,3,adjusted_score
10,3,"['Buzz Aldrin', 'Kate Gosselin', 'Aiden Turner']",['Buzz Aldrin'],True,3,adjusted_score
10,4,"['Aiden Turner', 'Kate Gosselin', 'Niecy Nash']",['Aiden Turner'],True,3,adjusted_score
10,5,"['Kate Gosselin', 'Niecy Nash', 'Chad Ochocinco']",['Kate Gosselin'],True,3,adjusted_score
10,6,"['Jake Pavelka', 'Niecy Nash', 'Evan Lysacek']",['Jake Pavelka'],True,3,adjusted_score
10,7,"['Niecy Nash', 'Pamela Anderson', 'Erin Andrews']",['Pamela Anderson'],True,3,adjusted_score
10,8,"['Niecy Nash', 'Chad Ochocinco', 'Erin Andrews']",['Niecy Nash'],True,3,adjusted_score
10,9,"['Chad Ochocinco', 'Erin Andrews', 'Evan Lysacek']",['Chad Ochocinco'],True,3,adjusted_score
10,10,"['Erin Andrews', 'Evan Lysacek', 'Nicole Scherzinger']",,False,3,adjusted_score
11,1,"['David Hasselhoff', 'Margaret Cho', 'The Situation']",['David Hasselhoff'],True,3,adjusted_score
11,2,"['Michael Bolton', 'Margaret Cho', 'The Situation']",['Michael Bolton'],True,3,adjusted_score
11,3,"['Margaret Cho', 'Bristol Palin', 'The Situation']",['Margaret Cho'],True,3,adjusted_score
11,4,"['The Situation', 'Bristol Palin', 'Florence Henderson']",['The Situation'],True,3,adjusted_score
11,5,"['Bristol Palin', 'Florence Henderson', 'Kyle Massey']",['Florence Henderson'],True,3,adjusted_score
11,6,"['Kurt Warner', 'Bristol Palin', 'Audrina Patridge']",['Audrina Patridge'],True,3,adjusted_score
11,7,"['Bristol Palin', 'Rick Fox', 'Kyle Massey']",['Rick Fox'],True,3,adjusted_score
11,8,"['Kurt Warner', 'Bristol Palin', 'Kyle Massey']",['Kurt Warner'],True,3,adjusted_score
11,9,"['Bristol Palin', 'Brandy', 'Kyle Massey']",['Brandy'],True,3,adjusted_score
11,10,"['Bristol Palin', 'Kyle Massey', 'Jennifer Grey']",,False,3,adjusted_score
12,1,"['Mike Catherwood', 'Wendy Williams', 'Sugar Ray Leonard']",,False,3,adjusted_score
12,2,"['Mike Catherwood', 'Wendy Williams', 'Sugar Ray Leonard']",['Mike Catherwood'],True,3,adjusted_score
12,3,"['Wendy Williams', 'Sugar Ray Leonard', 'Kirstie Alley']",['Wendy Williams'],True,3,adjusted_score
12,4,"['Kendra Wilkinson', 'Sugar Ray Leonard', 'Petra Nemcova']",['Sugar Ray Leonard'],True,3,adjusted_score
12,5,"['Petra Nemcova', 'Kendra Wilkinson', 'Ralph Macchio']",['Petra Nemcova'],True,3,adjusted_score
12,6,"['Chris Jericho', 'Ralph Macchio', 'Kendra Wilkinson']",['Chris Jericho'],True,3,adjusted_score
12,7,"['Kendra Wilkinson', 'Kirstie Alley', 'Romeo']",['Kendra Wilkinson'],True,3,adjusted_score
12,8,"['Ralph Macchio', 'Romeo', 'Kirstie Alley']",['Romeo'],True,3,adjusted_score
12,9,"['Ralph Macchio', 'Kirstie Alley', 'Hines Ward']",['Ralph Macchio'],True,3,adjusted_score
12,10,"['Kirstie Alley', 'Hines Ward', 'Chelsea Kane']",,False,3,adjusted_score
13,1,"['Metta World Peace (Ron)', 'Elisabetta Canalis', 'Chaz Bono']",['Metta World Peace (Ron)'],True,3,adjusted_score
13,2,"['Chaz Bono', 'Carson Kressley', 'Elisabetta Canalis']",['Elisabetta Canalis'],True,3,adjusted_score
13,3,"['Chaz Bono', 'Kristin Cavallari', 'Nancy Grace']",['Kristin Cavallari'],True,3,adjusted_score
13,4,"['Chynna Phillips', 'Carson Kressley', 'Chaz Bono']",['Chynna Phillips'],True,3,adjusted_score
13,5,"['Carson Kressley', 'Chaz Bono', 'Nancy Grace']",['Carson Kressley'],True,3,adjusted_score
13,6,"['Chaz Bono', 'Hope Solo', 'Nancy Grace']",['Chaz Bono'],True,3,adjusted_score
13,7,"['David Arquette', 'Nancy Grace', 'Hope Solo']",['David Arquette'],True,3,adjusted_score
13,8,"['Nancy Grace', 'Hope Solo', 'Ricki Lake']",['Nancy Grace'],True,3,adjusted_score
13,9,"['Hope Solo', 'J.R. Martinez', 'Ricki Lake']",['Hope Solo'],True,3,adjusted_score
13,10,"['Ricki Lake', 'J.R. Martinez', 'Rob Kardashian']",,False,3,adjusted_score
14,1,"['Martina Navratilova', 'Melissa Gilbert', 'Gavin DeGraw']",,False,3,adjusted_score
14,2,"['Martina Navratilova', 'Gladys Knight', 'Melissa Gilbert']",['Martina Navratilova'],True,3,adjusted_score
14,3,"['Jack Wagner', 'Gladys Knight', 'Melissa Gilbert']",['Jack Wagner'],True,3,adjusted_score
14,4,"['Sherri Sheperd', 'Gladys Knight', 'Melissa Gilbert']",['Sherri Sheperd'],True,3,adjusted_score
14,5,"['Gavin DeGraw', 'Melissa Gilbert', 'Gladys Knight']",['Gavin DeGraw'],True,3,adjusted_score
14,6,"['Gladys Knight', 'Melissa Gilbert', 'Roshon Fegan']",['Gladys Knight'],True,3,adjusted_score
14,7,"['Melissa Gilbert', 'Jaleel White', 'Roshon Fegan']",['Jaleel White'],True,3,adjusted_score
14,8,"['Melissa Gilbert', 'Maria Menounos', 'Roshon Fegan']","['Melissa Gilbert', 'Roshon Fegan']",True,3,adjusted_score
14,9,"['Maria Menounos', 'Donald Driver', 'Katherine Jenkins']",['Maria Menounos'],True,3,adjusted_score
14,10,"['Donald Driver', 'William Levy', 'Katherine Jenkins']",,False,3,adjusted_score
15,1,"['Pamela Anderson', 'Bristol Palin', 'Kirstie Alley']",['Pamela Anderson'],True,3,adjusted_score
15,2,"['Bristol Palin', 'Joey Fatone', 'Kirstie Alley']",['Joey Fatone'],True,3,adjusted_score
15,3,"['Drew Lachey', 'Bristol Palin', 'Helio Castroneves']","['Drew Lachey', 'Helio Castroneves']",True,3,adjusted_score
15,4,"['Kirstie Alley', 'Bristol Palin', 'Emmitt Smith']",['Bristol Palin'],True,3,adjusted_score
15,5,"['Kirstie Alley', 'Kelly Monaco', 'Emmitt Smith']",,False,3,adjusted_score
15,6,"['Emmitt Smith', 'Kirstie Alley', 'Kelly Monaco']",['Sabrina Bryan'],False,3,adjusted_score
15,7,"['Kirstie Alley', 'Emmitt Smith', 'Gilles Marini']",,False,3,adjusted_score
15,8,"['Kirstie Alley', 'Gilles Marini', 'Emmitt Smith']","['Gilles Marini', 'Kirstie Alley']",True,3,adjusted_score
15,9,"['Emmitt Smith', 'Kelly Monaco', 'Apolo Anton Ohno']","['Apolo Anton Ohno', 'Emmitt Smith']",True,3,adjusted_score
15,10,"['Shawn Johnson', 'Kelly Monaco', 'Melissa Rycroft']",,False,3,adjusted_score
16,1,"['D. L. Hughley', 'Wynonna Judd', 'Andy Dick']",,False,3,adjusted_score
16,2,"['Dorothy Hamill', 'D. L. Hughley', 'Wynonna Judd']",,False,3,adjusted_score
16,3,"['Wynonna Judd', 'D. L. Hughley', 'Andy Dick']",['Wynonna Judd'],True,3,adjusted_score
16,4,"['Lisa Vanderpump', 'Victor Ortiz', 'D. L. Hughley']",['Lisa Vanderpump'],True,3,adjusted_score
16,5,"['D. L. Hughley', 'Andy Dick', 'Victor Ortiz']",['D. L. Hughley'],True,3,adjusted_score
16,6,"['Victor Ortiz', 'Andy Dick', 'Sean Lowe']",['Victor Ortiz'],True,3,adjusted_score
16,7,"['Andy Dick', 'Sean Lowe', 'Ingo Rademacher']",['Andy Dick'],True,3,adjusted_score
16,8,"['Sean Lowe', 'Ingo Rademacher', 'Jacoby Jones']",['Sean Lowe'],True,3,adjusted_score
16,9,"['Ingo Rademacher', 'Jacoby Jones', 'Zendaya']",['Ingo Rademacher'],True,3,adjusted_score
16,10,"['Alexandra Raisman', 'Jacoby Jones', 'Zendaya']",['Alexandra Raisman'],True,3,adjusted_score
17,1,"['Bill Nye', 'Keyshawn Johnson', 'Valerie Harper']",,False,3,adjusted_score
17,2,"['Keyshawn Johnson', 'Bill Nye', 'Valerie Harper']",['Keyshawn Johnson'],True,3,adjusted_score
17,3,"['Bill Nye', 'Valerie Harper', 'Bill Engvall']",['Bill Nye'],True,3,adjusted_score
17,4,"['Valerie Harper', 'Bill Engvall', 'Brant Daugherty']",['Valerie Harper'],True,3,adjusted_score
17,5,"['Leah Remini', 'Bill Engvall', 'Christina Milian']",['Christina Milian'],True,3,adjusted_score
17,6,"['Bill Engvall', 'Leah Remini', 'Jack Osbourne']",,False,3,adjusted_score
17,7,"['Bill Engvall', 'Nicole ""Snooki"" Polizzi', 'Leah Remini']","['Nicole ""Snooki"" Polizzi']",True,3,adjusted_score
17,8,"['Bill Engvall', 'Brant Daugherty', 'Elizabeth Berkley Lauren']",['Brant Daugherty'],True,3,adjusted_score
17,9,"['Bill Engvall', 'Elizabeth Berkley Lauren', 'Leah Remini']",['Elizabeth Berkley Lauren'],True,3,adjusted_score
17,10,"['Leah Remini', 'Bill Engvall', 'Jack Osbourne']",['Leah Remini'],True,3,adjusted_score
17,11,"['Bill Engvall', 'Jack Osbourne', 'Corbin Bleu']",['Bill Engvall'],True,3,adjusted_score
18,1,"['Billy Dee Williams', 'Diana Nyad', 'Sean Avery']",,False,3,adjusted_score
18,2,"['Billy Dee Williams', 'Sean Avery', 'Drew Carey']",['Sean Avery'],True,3,adjusted_score
18,3,"['Drew Carey', 'NeNe Leakes', 'Candace Cameron Bure']",,False,3,adjusted_score
18,4,"['Candace Cameron Bure', 'Drew Carey', 'NeNe Leakes']",,False,3,adjusted_score
18,5,"['Drew Carey', 'Cody Simpson', 'Candace Cameron Bure']",['Cody Simpson'],True,3,adjusted_score
18,6,"['Drew Carey', 'Candace Cameron Bure', 'NeNe Leakes']",['Drew Carey'],True,3,adjusted_score
18,7,"['NeNe Leakes', 'Candace Cameron Bure', 'James Maslow']",['NeNe Leakes'],True,3,adjusted_score
18,8,"['Candace Cameron Bure', 'James Maslow', 'Danica McKellar']",['Danica McKellar'],True,3,adjusted_score
18,9,"['Candace Cameron Bure', 'Charlie White', 'James Maslow']",['Charlie White'],True,3,adjusted_score
18,10,"['Candace Cameron Bure', 'James Maslow', 'Amy Purdy']",['James Maslow'],True,3,adjusted_score
19,1,"['Lolo Jones', 'Betsey Johnson', 'Michael Waltrip']",['Lolo Jones'],True,3,adjusted_score
19,2,"['Tavis Smiley', 'Michael Waltrip', 'Betsey Johnson']",['Tavis Smiley'],True,3,adjusted_score
19,3,"['Randy Couture', 'Michael Waltrip', 'Betsey Johnson']",['Randy Couture'],True,3,adjusted_score
19,4,"['Michael Waltrip', 'Betsey Johnson', 'Jonathan Bennett']",['Betsey Johnson'],True,3,adjusted_score
19,5,"['Michael Waltrip', 'Tommy Chong', 'Jonathan Bennett']",,False,3,adjusted_score
19,6,"['Tommy Chong', 'Antonio Sabato Jr.', 'Michael Waltrip']",['Jonathan Bennett'],False,3,adjusted_score
19,7,"['Michael Waltrip', 'Antonio Sabato Jr.', 'Tommy Chong']",['Antonio Sabato Jr.'],True,3,adjusted_score
19,8,"['Michael Waltrip', 'Tommy Chong', 'Lea Thompson']",['Michael Waltrip'],True,3,adjusted_score
19,9,"['Tommy Chong', 'Lea Thompson', 'Bethany Mota']",['Lea Thompson'],True,3,adjusted_score
19,10,"['Tommy Chong', 'Bethany Mota', 'Sadie Robertson']",['Tommy Chong'],True,3,adjusted_score
19,11,"['Bethany Mota', 'Sadie Robertson', 'Janel Parrish']",['Bethany Mota'],True,3,adjusted_score
20,1,"['Charlotte McKinney', 'Redfoo', 'Patti LaBelle']",,False,3,adjusted_score
20,2,"['Chris Soules', 'Charlotte McKinney', 'Redfoo']",['Redfoo'],True,3,adjusted_score
20,3,"['Charlotte McKinney', 'Patti LaBelle', 'Michael Sam']",['Charlotte McKinney'],True,3,adjusted_score
20,4,"['Michael Sam', 'Chris Soules', 'Suzanne Somers']",['Michael Sam'],True,3,adjusted_score
20,5,"['Robert Herjavec', 'Suzanne Somers', 'Chris Soules']",['Suzanne Somers'],True,3,adjusted_score
20,6,"['Patti LaBelle', 'Robert Herjavec', 'Noah Galloway']",['Patti LaBelle'],True,3,adjusted_score
20,7,"['Robert Herjavec', 'Chris Soules', 'Willow Shields']",['Willow Shields'],True,3,adjusted_score
20,8,"['Robert Herjavec', 'Chris Soules', 'Noah Galloway']","['Chris Soules', 'Robert Herjavec']",True,3,adjusted_score
20,9,"['Noah Galloway', 'Nastia Liukin', 'Rumer Willis']",['Nastia Liukin'],True,3,adjusted_score
20,10,"['Noah Galloway', 'Rumer Willis', 'Riker Lynch']",,False,3,adjusted_score
21,1,"['Chaka Khan', 'Kim Zolciak-Biermann', 'Paula Deen']",,False,3,adjusted_score
21,2,"['Chaka Khan', 'Victor Espinoza', 'Gary Busey']","['Chaka Khan', 'Victor Espinoza']",True,3,adjusted_score
21,3,"['Paula Deen', 'Gary Busey', 'Andy Grammer']",,False,3,adjusted_score
21,4,"['Gary Busey', 'Paula Deen', 'Alek Skarlatos']",['Gary Busey'],True,3,adjusted_score
21,5,"['Paula Deen', 'Alek Skarlatos', 'Tamar Braxton']",,False,3,adjusted_score
21,6,"['Paula Deen', 'Alek Skarlatos', 'Alexa PenaVega']",['Paula Deen'],True,3,adjusted_score
21,7,"['Alek Skarlatos', 'Tamar Braxton', 'Hayes Grier']",['Hayes Grier'],True,3,adjusted_score
21,8,"['Andy Grammer', 'Alek Skarlatos', 'Tamar Braxton']",['Andy Grammer'],True,3,adjusted_score
21,9,"['Tamar Braxton', 'Alek Skarlatos', 'Alexa PenaVega']",['Alexa PenaVega'],True,3,adjusted_score
21,10,"['Alek Skarlatos', 'Nick Carter', 'Carlos PenaVega']",,False,3,adjusted_score
21,11,"['Alek Skarlatos', 'Carlos PenaVega', 'Nick Carter']",['Carlos PenaVega'],True,3,adjusted_score
22,1,"['Geraldo Rivera', 'Mischa Barton', 'Doug Flutie']",,False,3,adjusted_score
22,2,"['Geraldo Rivera', 'Mischa Barton', 'Doug Flutie']",['Geraldo Rivera'],True,3,adjusted_score
22,3,"['Mischa Barton', 'Doug Flutie', 'Von Miller']",['Mischa Barton'],True,3,adjusted_score
22,4,"['Marla Maples', 'Doug Flutie', 'Jodie Sweetin']",['Marla Maples'],True,3,adjusted_score
22,5,"['Antonio Brown', 'Doug Flutie', 'Kim Fields']",,False,3,adjusted_score
22,6,"['Doug Flutie', 'Von Miller', 'Kim Fields']",['Doug Flutie'],True,3,adjusted_score
22,7,"['Kim Fields', 'Von Miller', 'Jodie Sweetin']","['Kim Fields', 'Von Miller']",True,3,adjusted_score
22,8,"['Wanya Morris', 'Antonio Brown', 'Jodie Sweetin']",['Jodie Sweetin'],True,3,adjusted_score
22,9,"['Antonio Brown', 'Ginger Zee', 'Wanya Morris']","['Antonio Brown', 'Wanya Morris']",True,3,adjusted_score
22,10,"['Ginger Zee', 'Nyle DiMarco', 'Paige VanZant']",,False,3,adjusted_score
23,1,"['Rick Perry', 'Jake T. Austin', 'Maureen McCormick']",,False,3,adjusted_score
23,2,"['Rick Perry', 'Jake T. Austin', 'Amber Rose']",['Jake T. Austin'],True,3,adjusted_score
23,3,"['Rick Perry', 'Vanilla Ice', 'Amber Rose']",['Rick Perry'],True,3,adjusted_score
23,4,"['Babyface', 'Vanilla Ice', 'Ryan Lochte']","['Babyface', 'Vanilla Ice']",True,3,adjusted_score
23,5,"['Amber Rose', 'Ryan Lochte', 'Maureen McCormick']",,False,3,adjusted_score
23,6,"['Amber Rose', 'Ryan Lochte', 'Maureen McCormick']",['Amber Rose'],True,3,adjusted_score
23,7,"['Maureen McCormick', 'Marilu Henner', 'Ryan Lochte']",['Maureen McCormick'],True,3,adjusted_score
23,8,"['Marilu Henner', 'Ryan Lochte', 'Terra Jole']",['Ryan Lochte'],True,3,adjusted_score
23,9,"['Marilu Henner', 'James Hinchcliffe', 'Calvin Johnson Jr.']",['Marilu Henner'],True,3,adjusted_score
23,10,"['Calvin Johnson Jr.', 'Jana Kramer', 'Terra Jole']",['Terra Jole'],True,3,adjusted_score
23,11,"['Jana Kramer', 'Calvin Johnson Jr.', 'James Hinchcliffe']",['Jana Kramer'],True,3,adjusted_score
24,1,"['Chris Kattan', 'Mr. T', 'Charo']",,False,3,adjusted_score
24,2,"['Chris Kattan', 'Mr. T', 'Charo']",['Chris Kattan'],True,3,adjusted_score
24,3,"['Charo', 'Mr. T', 'Bonner Bolton']",['Charo'],True,3,adjusted_score
24,4,"['Mr. T', 'Nick Viall', 'Erika Jayne']",['Mr. T'],True,3,adjusted_score
24,5,"['David Ross', 'Erika Jayne', 'Bonner Bolton']",['Erika Jayne'],True,3,adjusted_score
24,6,"['Nick Viall', 'David Ross', 'Bonner Bolton']",['Heather Morris'],False,3,adjusted_score
24,7,"['Nick Viall', 'Bonner Bolton', 'David Ross']","['Nancy Kerrigan', 'Nick Viall']",True,3,adjusted_score
24,8,"['Bonner Bolton', 'David Ross', 'Simone Biles']",['Bonner Bolton'],True,3,adjusted_score
24,9,"['David Ross', 'Simone Biles', 'Normani']",['Simone Biles'],True,3,adjusted_score
24,10,"['David Ross', 'Normani', 'Rashad Jennings']",,False,3,adjusted_score
25,1,"['Barbara Corcoran', 'Terrell Owens', 'Drew Scott']",,False,3,adjusted_score
25,2,"['Barbara Corcoran', 'Debbie Gibson', 'Nick Lachey']","['Barbara Corcoran', 'Debbie Gibson']",True,3,adjusted_score
25,3,"['Sasha Pieterse', 'Nick Lachey', 'Derek Fisher']",,False,3,adjusted_score
25,4,"['Derek Fisher', 'Nick Lachey', 'Sasha Pieterse']",['Derek Fisher'],True,3,adjusted_score
25,5,"['Sasha Pieterse', 'Nick Lachey', 'Vanessa Lachey']",['Sasha Pieterse'],True,3,adjusted_score
25,6,"['Nick Lachey', 'Drew Scott', 'Victoria Arlen']",['Nick Lachey'],True,3,adjusted_score
25,7,"['Nikki Bella', 'Terrell Owens', 'Vanessa Lachey']","['Nikki Bella', 'Vanessa Lachey']",True,3,adjusted_score
25,8,"['Drew Scott', 'Terrell Owens', 'Victoria Arlen']",['Terrell Owens'],True,3,adjusted_score
25,9,"['Drew Scott', 'Victoria Arlen', 'Frankie Muniz']",['Victoria Arlen'],True,3,adjusted_score
25,10,"['Drew Scott', 'Frankie Muniz', 'Lindsey Stirling']",['Drew Scott'],True,3,adjusted_score
26,1,"['Kareem Abdul-Jabbar', 'Johnny Damon', 'Jamie Anderson']","['Jamie Anderson', 'Johnny Damon']",True,3,adjusted_score
